provider,instance_id,instance_family,instance_type,vcpus,memory_gib,region,zone,price_per_hour,spot_price_per_hour,gpu_model,gpu_count
AWS,g5.4xlarge,g5,g5.4xlarge,16,64.0,us-east-1,,1.624,0.65618,A10G,1.0
AWS,c4.xlarge,c4,c4.xlarge,4,7.5,us-east-1,,0.199,0.07083333333333333,,
AWS,r6idn.large,r6idn,r6idn.large,2,16.0,us-east-1,,0.19539,0.060340000000000005,,
AWS,r7g.xlarge,r7g,r7g.xlarge,4,32.0,us-east-1,,0.2142,0.06322,,
AWS,h1.4xlarge,h1,h1.4xlarge,16,64.0,us-east-1,,0.936,0.33815,,
AWS,m5d.metal,m5d,m5d.metal,96,384.0,us-east-1,,5.424,1.37574,,
AWS,r6i.xlarge,r6i,r6i.xlarge,4,32.0,us-east-1,,0.252,0.09688,,
AWS,c7gd.2xlarge,c7gd,c7gd.2xlarge,8,16.0,us-east-1,,0.3629,0.13142,,
AWS,u7i-6tb.112xlarge,u7i-6tb,u7i-6tb.112xlarge,448,6144.0,us-east-1,,62.79,,,
AWS,m7a.12xlarge,m7a,m7a.12xlarge,48,192.0,us-east-1,,2.78208,0.8542,,
AWS,r3.8xlarge,r3,r3.8xlarge,32,244.0,us-east-1,,2.66,0.8804000000000001,,
AWS,c7i.large,c7i,c7i.large,2,4.0,us-east-1,,0.08925,0.033960000000000004,,
AWS,m6gd.4xlarge,m6gd,m6gd.4xlarge,16,64.0,us-east-1,,0.7232,0.34638,,
AWS,c7a.16xlarge,c7a,c7a.16xlarge,64,128.0,us-east-1,,3.28448,1.1785,,
AWS,r7g.2xlarge,r7g,r7g.2xlarge,8,64.0,us-east-1,,0.4284,0.15209999999999999,,
AWS,c7gn.2xlarge,c7gn,c7gn.2xlarge,8,16.0,us-east-1,,0.4992,0.10602,,
AWS,x2gd.4xlarge,x2gd,x2gd.4xlarge,16,256.0,us-east-1,,1.336,0.5011599999999999,,
AWS,m5zn.6xlarge,m5zn,m5zn.6xlarge,24,96.0,us-east-1,,1.982,0.96584,,
AWS,r5dn.24xlarge,r5dn,r5dn.24xlarge,96,768.0,us-east-1,,8.016,2.4375,,
AWS,p2.xlarge,p2,p2.xlarge,4,61.0,us-east-1,,0.9,0.28172,K80,1.0
AWS,m7a.2xlarge,m7a,m7a.2xlarge,8,32.0,us-east-1,,0.46368,0.18924,,
AWS,i8g.xlarge,i8g,i8g.xlarge,4,32.0,us-east-1,,0.3432,0.0964,,
AWS,c6id.12xlarge,c6id,c6id.12xlarge,48,96.0,us-east-1,,2.4192,0.75712,,
AWS,m6a.8xlarge,m6a,m6a.8xlarge,32,128.0,us-east-1,,1.3824,0.5203,,
AWS,hpc7g.4xlarge,hpc7g,hpc7g.4xlarge,16,128.0,us-east-1,,1.6832,,,
AWS,c7a.xlarge,c7a,c7a.xlarge,4,8.0,us-east-1,,0.20528,0.09234,,
AWS,u7in-16tb.224xlarge,u7in-16tb,u7in-16tb.224xlarge,896,16384.0,us-east-1,,203.84,,,
AWS,m5.xlarge,m5,m5.xlarge,4,16.0,us-east-1,,0.192,0.06402,,
AWS,t4g.2xlarge,t4g,t4g.2xlarge,8,32.0,us-east-1,,0.2688,0.11135999999999999,,
AWS,c8g.8xlarge,c8g,c8g.8xlarge,32,64.0,us-east-1,,1.27616,0.5353600000000001,,
AWS,m7i-flex.4xlarge,m7i-flex,m7i-flex.4xlarge,16,64.0,us-east-1,,0.76608,0.29468,,
AWS,r6a.8xlarge,r6a,r6a.8xlarge,32,256.0,us-east-1,,1.8144,0.51536,,
AWS,d3en.2xlarge,d3en,d3en.2xlarge,8,32.0,us-east-1,,1.051,0.350875,,
AWS,i2.xlarge,i2,i2.xlarge,4,30.5,us-east-1,,0.853,0.13566,,
AWS,m7g.16xlarge,m7g,m7g.16xlarge,64,256.0,us-east-1,,2.6112,0.84886,,
AWS,c6gn.16xlarge,c6gn,c6gn.16xlarge,64,128.0,us-east-1,,2.7648,0.45402000000000003,,
AWS,r5n.2xlarge,r5n,r5n.2xlarge,8,64.0,us-east-1,,0.596,0.32965999999999995,,
AWS,im4gn.2xlarge,im4gn,im4gn.2xlarge,8,32.0,us-east-1,,0.72758,0.138,,
AWS,g3s.xlarge,g3s,g3s.xlarge,4,30.5,us-east-1,,0.75,0.4238,,
AWS,r5dn.12xlarge,r5dn,r5dn.12xlarge,48,384.0,us-east-1,,4.008,1.54616,,
AWS,r8g.metal-48xl,r8g,r8g.metal-48xl,192,1536.0,us-east-1,,11.31072,2.1035600000000003,,
AWS,g6.24xlarge,g6,g6.24xlarge,96,384.0,us-east-1,,6.6752,2.990675,L4,4.0
AWS,g6.12xlarge,g6,g6.12xlarge,48,192.0,us-east-1,,4.6016,2.0429250000000003,L4,4.0
AWS,m5zn.12xlarge,m5zn,m5zn.12xlarge,48,192.0,us-east-1,,3.9641,1.5844200000000002,,
AWS,i4g.8xlarge,i4g,i4g.8xlarge,32,256.0,us-east-1,,2.47104,0.94162,,
AWS,t1.micro,t1,t1.micro,1,0.6123046875,us-east-1,,0.02,0.00238,,
AWS,c6i.8xlarge,c6i,c6i.8xlarge,32,64.0,us-east-1,,1.36,0.5272399999999999,,
AWS,r6i.metal,r6i,r6i.metal,128,1024.0,us-east-1,,8.064,2.26574,,
AWS,r7iz.xlarge,r7iz,r7iz.xlarge,4,32.0,us-east-1,,0.372,0.13413999999999998,,
AWS,x2iezn.12xlarge,x2iezn,x2iezn.12xlarge,48,1536.0,us-east-1,,10.008,2.982666666666667,,
AWS,p3.2xlarge,p3,p3.2xlarge,8,61.0,us-east-1,,3.06,0.774725,V100,1.0
AWS,i7ie.3xlarge,i7ie,i7ie.3xlarge,12,96.0,us-east-1,,1.5594,0.55678,,
AWS,m5.large,m5,m5.large,2,8.0,us-east-1,,0.096,0.033600000000000005,,
AWS,hpc7g.8xlarge,hpc7g,hpc7g.8xlarge,32,128.0,us-east-1,,1.6832,,,
AWS,r7g.16xlarge,r7g,r7g.16xlarge,64,512.0,us-east-1,,3.4272,0.8680199999999999,,
AWS,c6id.4xlarge,c6id,c6id.4xlarge,16,32.0,us-east-1,,0.8064,0.33628,,
AWS,z1d.3xlarge,z1d,z1d.3xlarge,12,96.0,us-east-1,,1.116,0.37573999999999996,,
AWS,m8g.metal-48xl,m8g,m8g.metal-48xl,192,768.0,us-east-1,,8.61696,4.7064,,
AWS,m5n.24xlarge,m5n,m5n.24xlarge,96,384.0,us-east-1,,5.712,2.21334,,
AWS,r5.8xlarge,r5,r5.8xlarge,32,256.0,us-east-1,,2.016,0.58476,,
AWS,c6g.2xlarge,c6g,c6g.2xlarge,8,16.0,us-east-1,,0.272,0.08578,,
AWS,c6id.32xlarge,c6id,c6id.32xlarge,128,256.0,us-east-1,,6.4512,1.75322,,
AWS,c7g.8xlarge,c7g,c7g.8xlarge,32,64.0,us-east-1,,1.16,0.31867999999999996,,
AWS,c7g.4xlarge,c7g,c7g.4xlarge,16,32.0,us-east-1,,0.58,0.17643999999999999,,
AWS,c7a.8xlarge,c7a,c7a.8xlarge,32,64.0,us-east-1,,1.64224,0.629,,
AWS,c5ad.24xlarge,c5ad,c5ad.24xlarge,96,192.0,us-east-1,,4.128,1.45278,,
AWS,r6gd.4xlarge,r6gd,r6gd.4xlarge,16,128.0,us-east-1,,0.9216,0.33788,,
AWS,r6idn.12xlarge,r6idn,r6idn.12xlarge,48,384.0,us-east-1,,4.68936,1.76512,,
AWS,c6gd.4xlarge,c6gd,c6gd.4xlarge,16,32.0,us-east-1,,0.6144,0.22523999999999997,,
AWS,g4ad.8xlarge,g4ad,g4ad.8xlarge,32,128.0,us-east-1,,1.734,0.724625,Radeon Pro V520,2.0
AWS,c5a.8xlarge,c5a,c5a.8xlarge,32,64.0,us-east-1,,1.232,0.46046,,
AWS,r6in.metal,r6in,r6in.metal,128,1024.0,us-east-1,,11.15712,1.6078,,
AWS,c1.xlarge,c1,c1.xlarge,8,7.0,us-east-1,,0.52,0.188075,,
AWS,m7g.12xlarge,m7g,m7g.12xlarge,48,192.0,us-east-1,,1.9584,0.674,,
AWS,c5.large,c5,c5.large,2,4.0,us-east-1,,0.085,0.03608,,
AWS,t4g.micro,t4g,t4g.micro,2,1.0,us-east-1,,0.0084,0.00332,,
AWS,m5d.large,m5d,m5d.large,2,8.0,us-east-1,,0.113,0.045840000000000006,,
AWS,c6in.12xlarge,c6in,c6in.12xlarge,48,96.0,us-east-1,,2.7216,1.0322,,
AWS,c5d.12xlarge,c5d,c5d.12xlarge,48,96.0,us-east-1,,2.304,0.7464666666666666,,
AWS,m6id.16xlarge,m6id,m6id.16xlarge,64,256.0,us-east-1,,3.7968,1.2328199999999998,,
AWS,c6i.24xlarge,c6i,c6i.24xlarge,96,192.0,us-east-1,,4.08,1.1516600000000001,,
AWS,m6a.2xlarge,m6a,m6a.2xlarge,8,32.0,us-east-1,,0.3456,0.17526000000000003,,
AWS,m6in.8xlarge,m6in,m6in.8xlarge,32,128.0,us-east-1,,2.22768,1.01578,,
AWS,r5n.8xlarge,r5n,r5n.8xlarge,32,256.0,us-east-1,,2.384,0.71782,,
AWS,g5.16xlarge,g5,g5.16xlarge,64,256.0,us-east-1,,4.096,1.45552,A10G,1.0
AWS,g5.xlarge,g5,g5.xlarge,4,16.0,us-east-1,,1.006,0.34634,A10G,1.0
AWS,r5dn.xlarge,r5dn,r5dn.xlarge,4,32.0,us-east-1,,0.334,0.15294000000000002,,
AWS,i8g.large,i8g,i8g.large,2,16.0,us-east-1,,0.1716,0.0557,,
AWS,c6a.2xlarge,c6a,c6a.2xlarge,8,16.0,us-east-1,,0.306,0.11686,,
AWS,u7i-12tb.224xlarge,u7i-12tb,u7i-12tb.224xlarge,896,12288.0,us-east-1,,152.88,,,
AWS,r5d.xlarge,r5d,r5d.xlarge,4,32.0,us-east-1,,0.288,0.14798,,
AWS,z1d.12xlarge,z1d,z1d.12xlarge,48,384.0,us-east-1,,4.464,1.6671799999999997,,
AWS,x8g.large,x8g,x8g.large,2,32.0,us-east-1,,0.1954,0.056433333333333335,,
AWS,r7iz.large,r7iz,r7iz.large,2,16.0,us-east-1,,0.186,0.04468,,
AWS,m7i.12xlarge,m7i,m7i.12xlarge,48,192.0,us-east-1,,2.4192,0.79162,,
AWS,inf2.48xlarge,inf2,inf2.48xlarge,192,768.0,us-east-1,,12.98127,1.684,,
AWS,r6in.16xlarge,r6in,r6in.16xlarge,64,512.0,us-east-1,,5.57856,1.72136,,
AWS,r6i.large,r6i,r6i.large,2,16.0,us-east-1,,0.126,0.04398,,
AWS,r6g.medium,r6g,r6g.medium,1,8.0,us-east-1,,0.0504,0.02198,,
AWS,r7g.4xlarge,r7g,r7g.4xlarge,16,128.0,us-east-1,,0.8568,0.3009,,
AWS,r5.metal,r5,r5.metal,96,768.0,us-east-1,,6.048,1.40484,,
AWS,r5a.16xlarge,r5a,r5a.16xlarge,64,512.0,us-east-1,,3.616,0.9935,,
AWS,g5g.8xlarge,g5g,g5g.8xlarge,32,64.0,us-east-1,,1.372,0.6149,T4g,1.0
AWS,c7i.8xlarge,c7i,c7i.8xlarge,32,64.0,us-east-1,,1.428,0.54562,,
AWS,c6id.large,c6id,c6id.large,2,4.0,us-east-1,,0.1008,0.036,,
AWS,g4dn.xlarge,g4dn,g4dn.xlarge,4,16.0,us-east-1,,0.526,0.17264,T4,1.0
AWS,r6gd.metal,r6gd,r6gd.metal,64,512.0,us-east-1,,3.6864,0.9350200000000001,,
AWS,x1e.32xlarge,x1e,x1e.32xlarge,128,3904.0,us-east-1,,26.688,3.305575,,
AWS,m5ad.8xlarge,m5ad,m5ad.8xlarge,32,128.0,us-east-1,,1.648,0.9279399999999999,,
AWS,r7iz.8xlarge,r7iz,r7iz.8xlarge,32,256.0,us-east-1,,2.976,0.9311399999999999,,
AWS,c7gd.metal,c7gd,c7gd.metal,64,128.0,us-east-1,,2.903,0.92262,,
AWS,c6id.xlarge,c6id,c6id.xlarge,4,8.0,us-east-1,,0.2016,0.0814,,
AWS,m6g.2xlarge,m6g,m6g.2xlarge,8,32.0,us-east-1,,0.308,0.11728000000000001,,
AWS,m7i-flex.12xlarge,m7i-flex,m7i-flex.12xlarge,48,192.0,us-east-1,,2.29824,0.832675,,
AWS,i4g.2xlarge,i4g,i4g.2xlarge,8,64.0,us-east-1,,0.61776,0.16962000000000002,,
AWS,x1e.16xlarge,x1e,x1e.16xlarge,64,1952.0,us-east-1,,13.344,2.683525,,
AWS,c6in.2xlarge,c6in,c6in.2xlarge,8,16.0,us-east-1,,0.4536,0.22866,,
AWS,t3a.small,t3a,t3a.small,2,2.0,us-east-1,,0.0188,0.00648,,
AWS,c6gn.4xlarge,c6gn,c6gn.4xlarge,16,32.0,us-east-1,,0.6912,0.19538,,
AWS,r7i.2xlarge,r7i,r7i.2xlarge,8,64.0,us-east-1,,0.5292,0.20834000000000003,,
AWS,i3.metal,i3,i3.metal,72,512.0,us-east-1,,4.992,0.9791599999999999,,
AWS,r5b.24xlarge,r5b,r5b.24xlarge,96,768.0,us-east-1,,7.152,3.324925,,
AWS,m6i.8xlarge,m6i,m6i.8xlarge,32,128.0,us-east-1,,1.536,0.44914000000000004,,
AWS,r6in.32xlarge,r6in,r6in.32xlarge,128,1024.0,us-east-1,,11.15712,3.3022400000000003,,
AWS,x1.32xlarge,x1,x1.32xlarge,128,1952.0,us-east-1,,13.338,2.6199333333333334,,
AWS,im4gn.16xlarge,im4gn,im4gn.16xlarge,64,256.0,us-east-1,,5.82067,1.0237500000000002,,
AWS,c5d.2xlarge,c5d,c5d.2xlarge,8,16.0,us-east-1,,0.384,0.1719,,
AWS,m5n.metal,m5n,m5n.metal,96,384.0,us-east-1,,5.712,1.6774,,
AWS,r6g.12xlarge,r6g,r6g.12xlarge,48,384.0,us-east-1,,2.4192,0.60638,,
AWS,m4.large,m4,m4.large,2,8.0,us-east-1,,0.1,0.042199999999999994,,
AWS,c6a.metal,c6a,c6a.metal,192,384.0,us-east-1,,7.344,1.9798000000000002,,
AWS,i8g.metal-24xl,i8g,i8g.metal-24xl,96,768.0,us-east-1,,8.2368,2.088033333333333,,
AWS,m6id.xlarge,m6id,m6id.xlarge,4,16.0,us-east-1,,0.2373,0.08360000000000001,,
AWS,m5a.xlarge,m5a,m5a.xlarge,4,16.0,us-east-1,,0.172,0.07254000000000001,,
AWS,r6id.12xlarge,r6id,r6id.12xlarge,48,384.0,us-east-1,,3.6288,1.41652,,
AWS,f2.48xlarge,f2,f2.48xlarge,192,2048.0,us-east-1,,15.84,2.1133,,
AWS,m7g.2xlarge,m7g,m7g.2xlarge,8,32.0,us-east-1,,0.3264,0.12669999999999998,,
AWS,r5n.16xlarge,r5n,r5n.16xlarge,64,512.0,us-east-1,,4.768,1.41542,,
AWS,m7i.2xlarge,m7i,m7i.2xlarge,8,32.0,us-east-1,,0.4032,0.18456,,
AWS,m7i.metal-24xl,m7i,m7i.metal-24xl,96,384.0,us-east-1,,4.8384,1.22606,,
AWS,c7g.large,c7g,c7g.large,2,4.0,us-east-1,,0.0725,0.03494,,
AWS,f1.4xlarge,f1,f1.4xlarge,16,244.0,us-east-1,,3.3,1.3600999999999999,,
AWS,vt1.3xlarge,vt1,vt1.3xlarge,12,24.0,us-east-1,,0.65,0.2656,,
AWS,r5dn.large,r5dn,r5dn.large,2,16.0,us-east-1,,0.167,0.047799999999999995,,
AWS,x2idn.metal,x2idn,x2idn.metal,128,2048.0,us-east-1,,13.338,2.46956,,
AWS,c7gd.16xlarge,c7gd,c7gd.16xlarge,64,128.0,us-east-1,,2.903,0.66352,,
AWS,c4.8xlarge,c4,c4.8xlarge,36,60.0,us-east-1,,1.591,0.5164333333333334,,
AWS,t4g.small,t4g,t4g.small,2,2.0,us-east-1,,0.0168,0.0081,,
AWS,c6gd.8xlarge,c6gd,c6gd.8xlarge,32,64.0,us-east-1,,1.2288,0.32166,,
AWS,u7i-8tb.112xlarge,u7i-8tb,u7i-8tb.112xlarge,448,8192.0,us-east-1,,83.72,,,
AWS,r5ad.12xlarge,r5ad,r5ad.12xlarge,48,384.0,us-east-1,,3.144,1.2891,,
AWS,r6a.4xlarge,r6a,r6a.4xlarge,16,128.0,us-east-1,,0.9072,0.42858,,
AWS,r6in.12xlarge,r6in,r6in.12xlarge,48,384.0,us-east-1,,4.18392,1.4564,,
AWS,r7iz.12xlarge,r7iz,r7iz.12xlarge,48,384.0,us-east-1,,4.464,1.5889,,
AWS,m5d.xlarge,m5d,m5d.xlarge,4,16.0,us-east-1,,0.226,0.10968,,
AWS,r6i.32xlarge,r6i,r6i.32xlarge,128,1024.0,us-east-1,,8.064,2.3990400000000003,,
AWS,r7i.16xlarge,r7i,r7i.16xlarge,64,512.0,us-east-1,,4.2336,1.2083,,
AWS,r5.12xlarge,r5,r5.12xlarge,48,384.0,us-east-1,,3.024,0.8825200000000001,,
AWS,g6e.24xlarge,g6e,g6e.24xlarge,96,768.0,us-east-1,,15.06559,7.526575,L40S,4.0
AWS,d3.4xlarge,d3,d3.4xlarge,16,128.0,us-east-1,,1.998,0.737675,,
AWS,r5a.4xlarge,r5a,r5a.4xlarge,16,128.0,us-east-1,,0.904,0.41896000000000005,,
AWS,m6i.32xlarge,m6i,m6i.32xlarge,128,512.0,us-east-1,,6.144,1.71722,,
AWS,g4ad.4xlarge,g4ad,g4ad.4xlarge,16,64.0,us-east-1,,0.867,0.387825,Radeon Pro V520,1.0
AWS,p4de.24xlarge,p4de,p4de.24xlarge,96,1152.0,us-east-1,,40.96575,,,
AWS,c8g.24xlarge,c8g,c8g.24xlarge,96,192.0,us-east-1,,3.82848,0.85716,,
AWS,m6in.24xlarge,m6in,m6in.24xlarge,96,384.0,us-east-1,,6.68304,3.0914,,
AWS,g2.8xlarge,g2,g2.8xlarge,32,60.0,us-east-1,,2.6,,,
AWS,m3.xlarge,m3,m3.xlarge,4,15.0,us-east-1,,0.266,0.08125,,
AWS,m5zn.xlarge,m5zn,m5zn.xlarge,4,16.0,us-east-1,,0.3303,0.15416000000000002,,
AWS,c7i-flex.xlarge,c7i-flex,c7i-flex.xlarge,4,8.0,us-east-1,,0.16958,0.0622,,
AWS,a1.large,a1,a1.large,2,4.0,us-east-1,,0.051,0.051,,
AWS,c8g.metal-48xl,c8g,c8g.metal-48xl,192,384.0,us-east-1,,7.65696,1.76494,,
AWS,m5.12xlarge,m5,m5.12xlarge,48,192.0,us-east-1,,2.304,0.62896,,
AWS,r7gd.metal,r7gd,r7gd.metal,64,512.0,us-east-1,,4.3546,0.94138,,
AWS,c5a.2xlarge,c5a,c5a.2xlarge,8,16.0,us-east-1,,0.308,0.12930000000000003,,
AWS,t2.nano,t2,t2.nano,1,0.5,us-east-1,,0.0058,,,
AWS,c6i.16xlarge,c6i,c6i.16xlarge,64,128.0,us-east-1,,2.72,0.89316,,
AWS,c7gd.8xlarge,c7gd,c7gd.8xlarge,32,64.0,us-east-1,,1.4515,0.45386,,
AWS,m5n.8xlarge,m5n,m5n.8xlarge,32,128.0,us-east-1,,1.904,0.86026,,
AWS,c4.4xlarge,c4,c4.4xlarge,16,30.0,us-east-1,,0.796,0.3061,,
AWS,m3.medium,m3,m3.medium,1,3.75,us-east-1,,0.067,0.016175000000000002,,
AWS,is4gen.xlarge,is4gen,is4gen.xlarge,4,24.0,us-east-1,,0.5763,0.232725,,
AWS,r5ad.2xlarge,r5ad,r5ad.2xlarge,8,64.0,us-east-1,,0.524,0.27427999999999997,,
AWS,r5n.large,r5n,r5n.large,2,16.0,us-east-1,,0.149,0.051519999999999996,,
AWS,m8g.medium,m8g,m8g.medium,1,4.0,us-east-1,,0.04488,0.014525,,
AWS,c6a.large,c6a,c6a.large,2,4.0,us-east-1,,0.0765,0.0259,,
